Formatted Date,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Temperature (C)
2006-02-15 03:00:00.000 +0100,-2.85,0.96,3.2844,169,0.1932,1023.82,-2.85
2006-02-15 04:00:00.000 +0100,-3.322222222,0.96,3.2039,178,0.3381,1023.7,-3.322222222
2006-02-15 05:00:00.000 +0100,-3.822222222,0.92,4.669,149,0.161,1023.5,-3.822222222
2006-02-15 06:00:00.000 +0100,-4.861111111,0.92,4.7656,123,0.161,1023.3,-4.861111111
2006-02-15 07:00:00.000 +0100,-7.077777778,0.93,4.9266,145,0.1449,1023.46,-4.888888889
2006-02-15 08:00:00.000 +0100,-8.422222222,0.92,7.9695,131,0.161,1023.38,-4.866666667
2006-02-15 09:00:00.000 +0100,-7.177777778,0.92,7.889,131,0.1771,1023.66,-3.827777778
2006-02-15 10:00:00.000 +0100,-6.838888889,0.93,10.6743,130,0.1932,1023.55,-2.805555556
2006-02-15 11:00:00.000 +0100,-6.822222222,0.99,11.1412,158,0.3381,1022.88,-2.694444444
2006-02-15 12:00:00.000 +0100,-6.538888889,0.99,13.0732,140,0.805,1022.07,-2.066666667
2006-02-15 13:00:00.000 +0100,-5.105555556,0.92,12.9766,157,1.3685,1020.99,-0.911111111
2006-02-15 14:00:00.000 +0100,-5.355555556,0.98,14.4578,149,2.9785,1019.93,-0.866666667
2006-02-15 15:00:00.000 +0100,-5.116666667,0.98,13.2825,140,3.4615,1019.53,-0.866666667
2006-02-15 16:00:00.000 +0100,-3.983333333,0.9,14.3934,139,4.0572,1018.44,0.244444444
2006-02-15 17:00:00.000 +0100,-5.466666667,0.99,14.4578,131,3.4615,1017.55,-0.955555556
2006-02-15 18:00:00.000 +0100,-4.294444444,0.92,14.4417,131,4.83,1017.22,-0.005555556
2006-02-15 19:00:00.000 +0100,-4.405555556,0.86,15.1018,139,7.728,1016.28,0.011111111
2006-02-15 20:00:00.000 +0100,-4.833333333,0.85,17.4524,130,10.8192,1015.08,-0.005555556
2006-02-15 21:00:00.000 +0100,-4.861111111,0.85,17.4524,140,9.5956,1014.47,-0.027777778
2006-02-15 22:00:00.000 +0100,-4.644444444,0.85,17.1143,140,9.6922,1013.78,0.1
2006-02-15 23:00:00.000 +0100,-4.611111111,0.79,20.2055,150,9.5956,1012.89,0.511111111
2006-02-16 00:00:00.000 +0100,-4.766666667,0.86,17.2431,149,5.8765,1012.13,0.022222222
2006-02-16 01:00:00.000 +0100,-0.255555556,0.95,13.2503,176,2.9624,1002.68,3.111111111
2006-02-16 02:00:00.000 +0100,-5.961111111,0.96,20.8656,150,0.805,1010.01,-0.488888889
2006-02-16 03:00:00.000 +0100,-5.183333333,0.96,20.125,159,1.288,1008.63,0.044444444
2006-02-16 04:00:00.000 +0100,-5.561111111,0.96,23.6509,151,1.8354,1007.41,0.127777778
2006-02-16 05:00:00.000 +0100,-4.588888889,0.93,26.1303,160,2.5277,1006.24,1.111111111
2006-02-16 06:00:00.000 +0100,-3.805555556,0.92,19.9157,169,3.4615,1005.66,1.111111111
2006-02-16 07:00:00.000 +0100,-3.466666667,0.93,17.388,161,2.7531,1005.6,1.077777778
2006-02-16 08:00:00.000 +0100,-3.744444444,0.92,20.0767,160,2.9785,1004.82,1.183333333
2006-02-16 09:00:00.000 +0100,-3.955555556,0.92,21.6384,169,3.9123,1004.05,1.183333333
2006-02-16 10:00:00.000 +0100,-3.694444444,0.93,20.8817,169,3.3488,1003.82,1.305555556
2006-02-16 11:00:00.000 +0100,-3.872222222,0.99,21.8638,160,2.5277,1003.02,1.266666667
2006-02-16 12:00:00.000 +0100,-2.666666667,0.92,23.3289,160,2.9785,1002.32,2.355555556
2006-02-16 13:00:00.000 +0100,-2.388888889,0.99,21.9926,162,2.5599,1001.81,2.45
2006-02-16 14:00:00.000 +0100,-2.594444444,0.99,23.4416,160,2.5277,1000.31,2.422222222
2006-02-16 15:00:00.000 +0100,-2.944444444,1,26.2591,160,2.5438,999.7,2.4
2006-02-16 16:00:00.000 +0100,-1.872222222,0.95,23.8924,161,2.4472,999.53,3.033333333
2006-02-16 17:00:00.000 +0100,-1.744444444,0.96,21.7028,169,2.5277,999.04,2.933333333
2006-02-16 18:00:00.000 +0100,-1.616666667,0.96,20.0606,170,2.5277,999.24,2.866666667
2006-02-16 19:00:00.000 +0100,-0.666666667,0.96,14.4417,164,3.1878,999.44,2.95
2006-02-16 20:00:00.000 +0100,-0.572222222,0.96,13.5079,160,3.0429,999.36,2.894444444
2006-02-16 21:00:00.000 +0100,-0.022222222,0.92,10.7709,172,2.576,999.77,2.894444444
2006-02-16 22:00:00.000 +0100,0.111111111,0.93,13.2181,201,6.5849,1000.16,3.405555556
2006-02-16 23:00:00.000 +0100,-0.005555556,0.96,13.6045,201,0.644,1000.01,3.366666667
2006-02-17 00:00:00.000 +0100,-0.016666667,0.96,10.5777,190,2.9302,1000.5,2.861111111
2006-02-17 01:00:00.000 +0100,-1.188888889,0.96,6.6332,191,14.3612,1007.22,0.916666667
2006-02-17 02:00:00.000 +0100,1.733333333,1,6.0053,179,1.8515,1000.9,3.255555556
2006-02-17 03:00:00.000 +0100,0.933333333,0.96,10.9802,179,0.7728,1000.9,3.722222222
2006-02-17 04:00:00.000 +0100,1.938888889,0.96,6.6815,151,0.5635,1000.91,3.633333333
2006-02-17 05:00:00.000 +0100,0.338888889,0.96,11.0124,151,0.161,1000.7,3.233333333
2006-02-17 06:00:00.000 +0100,-0.872222222,0.96,14.3612,170,0.7728,1000.31,2.772222222
2006-02-17 07:00:00.000 +0100,0.555555556,0.93,13.5884,162,1.8998,1000.44,3.822222222
2006-02-17 08:00:00.000 +0100,0.016666667,1,16.8728,159,3.4293,1000.07,3.811111111
2006-02-17 09:00:00.000 +0100,1.288888889,1,17.6617,159,4.7817,999.36,4.927777778
2006-02-17 10:00:00.000 +0100,2.9,0.93,17.0177,159,9.7566,998.95,6.15
2006-02-17 11:00:00.000 +0100,4.244444444,0.93,8.2593,142,10.7709,998.86,5.988888889
2006-02-17 12:00:00.000 +0100,4.844444444,0.93,11.8818,131,10.7709,998.29,7.105555556
2006-02-17 13:00:00.000 +0100,3.861111111,0.91,21.8638,276,5.6994,997.85,7.355555556
2006-02-17 14:00:00.000 +0100,4.827777778,0.93,12.7512,223,11.1251,999.04,7.211111111
2006-02-17 15:00:00.000 +0100,3.733333333,0.89,26.7421,251,11.1251,999.09,7.611111111
2006-02-17 16:00:00.000 +0100,0.544444444,0.85,29.8333,297,11.0768,1001.27,5.35
2006-02-17 17:00:00.000 +0100,1.15,0.89,11.6886,279,11.2056,1001.2,4.022222222
2006-02-17 18:00:00.000 +0100,1.094444444,0.92,5.152,229,9.982,1003.16,2.405555556
2006-02-17 19:00:00.000 +0100,-2,0.92,11.753,200,9.9015,1004.35,1.422222222
2006-02-17 20:00:00.000 +0100,-1.527777778,0.92,8.9677,176,9.9015,1004.87,1.255555556
2006-02-17 21:00:00.000 +0100,-1.227777778,0.96,6.4078,175,15.8263,1005.59,0.811111111
2006-02-17 22:00:00.000 +0100,-2.211111111,0.95,12.8317,201,14.9569,1007.1,1.444444444
2006-02-17 23:00:00.000 +0100,-1.183333333,0.96,6.118,147,15.7297,1007.17,0.761111111
2006-02-18 00:00:00.000 +0100,-1.4,0.96,6.4239,154,15.6492,1007.58,0.666666667
2006-02-18 01:00:00.000 +0100,-0.755555556,0.84,10.9963,173,14.6832,1010.48,2.322222222
2006-02-18 02:00:00.000 +0100,-1.355555556,0.96,6.0858,219,15.5526,1009.08,0.6
2006-02-18 03:00:00.000 +0100,-2.783333333,0.96,14.1197,199,15.5526,1009.17,1.177777778
2006-02-18 04:00:00.000 +0100,-0.511111111,0.9,10.4328,198,14.7959,1009.69,2.416666667
2006-02-18 05:00:00.000 +0100,-1.727777778,0.93,15.3916,171,9.8049,1009.8,2.216666667
2006-02-18 06:00:00.000 +0100,-1.188888889,0.93,12.3165,199,9.8049,1010.4,2.194444444
2006-02-18 07:00:00.000 +0100,-1.266666667,0.98,8.4042,191,10.1108,1010.9,1.338888889
2006-02-18 08:00:00.000 +0100,-1.127777778,0.96,15.778,189,9.7083,1011.37,2.755555556
2006-02-18 09:00:00.000 +0100,1.638888889,0.86,15.4882,180,9.7405,1011.78,4.955555556
2006-02-18 10:00:00.000 +0100,4.594444444,0.83,15.7941,188,10.1913,1011.92,7.383333333
2006-02-18 11:00:00.000 +0100,5.927777778,0.83,20.0284,198,9.9015,1012.04,8.838888889
2006-02-18 12:00:00.000 +0100,10.02222222,0.82,23.0713,190,9.982,1011.76,10.02222222
2006-02-18 13:00:00.000 +0100,11.02222222,0.66,19.5293,182,10.3523,1011.78,11.02222222
2006-02-18 14:00:00.000 +0100,12.19444444,0.66,20.3826,180,9.982,1010.92,12.19444444
2006-02-18 15:00:00.000 +0100,12.26111111,0.61,20.3826,190,9.982,1010.65,12.26111111
2006-02-18 16:00:00.000 +0100,11.23333333,0.65,12.9444,171,10.3523,1010.63,11.23333333
2006-02-18 17:00:00.000 +0100,5.744444444,0.75,12.6868,150,11.2056,1010.72,7.955555556
2006-02-18 18:00:00.000 +0100,4.7,0.85,14.168,140,9.982,1010.84,7.283333333
2006-02-18 19:00:00.000 +0100,4.65,0.8,13.8943,147,9.982,1011.25,7.211111111
2006-02-18 20:00:00.000 +0100,4.15,0.74,16.9694,150,9.982,1010.97,7.15
2006-02-18 21:00:00.000 +0100,2.722222222,0.77,17.0821,149,15.8263,1010.89,6.016666667
2006-02-18 22:00:00.000 +0100,2.433333333,0.75,13.7977,140,14.8764,1011.02,5.388888889
2006-02-18 23:00:00.000 +0100,1.75,0.74,13.846,151,15.7297,1011.09,4.833333333
2006-02-19 00:00:00.000 +0100,0.977777778,0.83,6.279,149,15.6492,1011.08,2.683333333
2006-02-19 01:00:00.000 +0100,0.622222222,0.85,13.2342,154,14.168,1011.91,3.827777778
2006-02-19 02:00:00.000 +0100,-1.45,0.85,11.0768,160,15.5526,1011.07,1.761111111
2006-02-19 03:00:00.000 +0100,-0.311111111,0.85,7.0518,177,15.6009,1011.12,1.805555556
2006-02-19 04:00:00.000 +0100,0.238888889,0.82,10.6099,173,14.7637,1010.74,3.072222222
2006-02-19 05:00:00.000 +0100,1.283333333,0.77,11.1895,202,10.9802,1010.39,4.05
2006-02-19 06:00:00.000 +0100,2.922222222,0.82,9.5312,238,11.0446,1011.73,5.116666667
2006-02-19 07:00:00.000 +0100,1.888888889,0.88,9.6922,190,11.0285,1011.79,4.283333333
2006-02-19 08:00:00.000 +0100,2.027777778,0.82,14.2646,214,11.2056,1011.82,5.116666667
2006-02-19 09:00:00.000 +0100,5.527777778,0.76,12.6707,234,11.2056,1012.79,7.777777778
2006-02-19 10:00:00.000 +0100,8.522222222,0.71,9.982,241,9.982,1013.29,9.894444444
2006-02-19 11:00:00.000 +0100,12.17222222,0.61,9.6117,270,10.0464,1013.39,12.17222222
2006-02-19 12:00:00.000 +0100,13.86111111,0.55,5.2647,276,10.0464,1013.19,13.86111111
2006-02-19 13:00:00.000 +0100,13.88333333,0.44,5.1359,220,11.4471,1012.99,13.88333333
2006-02-19 14:00:00.000 +0100,13.00555556,0.58,9.5151,167,11.27,1012.55,13.00555556
2006-02-19 15:00:00.000 +0100,14.02777778,0.63,15.9551,210,11.27,1012.45,14.02777778
2006-02-19 16:00:00.000 +0100,12.74444444,0.62,15.9551,191,11.3988,1012.22,12.74444444
2006-02-19 17:00:00.000 +0100,10.13333333,0.7,11.0446,179,9.982,1012.13,10.13333333
2006-02-19 18:00:00.000 +0100,6.211111111,0.76,9.4185,142,9.982,1012.15,7.861111111
2006-02-19 19:00:00.000 +0100,5.583333333,0.78,10.7387,143,9.982,1012.27,7.555555556
2006-02-19 20:00:00.000 +0100,3.216666667,0.79,13.9104,141,9.982,1012.06,6.038888889
2006-02-19 21:00:00.000 +0100,3.938888889,0.76,14.007,151,15.8263,1012.17,6.644444444
2006-02-19 22:00:00.000 +0100,4.761111111,0.76,16.583,149,14.9569,1012.38,7.6
2006-02-19 23:00:00.000 +0100,4.083333333,0.76,17.2753,151,15.8263,1011.98,7.127777778
2006-02-02 00:00:00.000 +0100,-4.933333333,0.88,6.44,240,3.864,1023.5,-2.383333333
2006-02-02 01:00:00.000 +0100,-4.466666667,0.88,1.8193,316,2.9946,1020.93,-4.466666667
2006-02-02 02:00:00.000 +0100,-5.488888889,0.92,6.3112,201,3.864,1022.73,-2.916666667
2006-02-02 03:00:00.000 +0100,-5.405555556,0.92,6.1824,201,3.0751,1022.15,-2.894444444
2006-02-02 04:00:00.000 +0100,-5.455555556,0.93,6.3273,213,3.1717,1021.77,-2.877777778
2006-02-02 05:00:00.000 +0100,-2.916666667,0.92,3.2522,253,3.3971,1021.54,-2.916666667
2006-02-02 06:00:00.000 +0100,-6.138888889,0.93,7.9051,281,2.9302,1021.14,-2.938888889
2006-02-02 07:00:00.000 +0100,-5.85,0.92,7.2611,259,1.61,1021.06,-2.888888889
2006-02-02 08:00:00.000 +0100,-4.938888889,0.92,5.0554,273,1.2558,1020.95,-2.938888889
2006-02-02 09:00:00.000 +0100,-2.894444444,0.92,3.1556,202,0.805,1020.93,-2.894444444
2006-02-02 10:00:00.000 +0100,-2.938888889,0.93,4.5241,277,0.8211,1020.75,-2.938888889
2006-02-02 11:00:00.000 +0100,-4.766666667,0.92,4.8461,288,1.288,1020.54,-2.894444444
2006-02-02 12:00:00.000 +0100,-2.872222222,0.92,4.6851,280,1.449,1020.14,-2.872222222
2006-02-02 13:00:00.000 +0100,-2.8,0.92,3.542,252,1.771,1020,-2.8
2006-02-02 14:00:00.000 +0100,-4.766666667,0.92,4.9427,273,2.2057,1019.54,-2.844444444
2006-02-02 15:00:00.000 +0100,-3.838888889,0.92,4.83,300,3.4454,1019.23,-3.838888889
2006-02-02 16:00:00.000 +0100,-3.75,0.92,4.508,298,3.1556,1019.23,-3.75
2006-02-02 17:00:00.000 +0100,-7.105555556,0.85,7.6636,338,3.8962,1019.32,-3.838888889
2006-02-02 18:00:00.000 +0100,-3.888888889,0.92,3.6064,313,3.9123,1019.53,-3.888888889
2006-02-02 19:00:00.000 +0100,-6.927777778,0.92,7.1484,310,4.1538,1019.81,-3.855555556
2006-02-02 20:00:00.000 +0100,-7.155555556,0.92,7.6475,300,3.9284,1019.72,-3.888888889
2006-02-02 21:00:00.000 +0100,-8.705555556,0.92,10.5455,290,3.4615,1020.03,-4.4
2006-02-02 22:00:00.000 +0100,-7.183333333,0.9,6.2146,317,3.5581,1020.22,-4.422222222
2006-02-02 23:00:00.000 +0100,-4.35,0.88,3.542,323,3.4937,1020.23,-4.35
2006-02-20 00:00:00.000 +0100,1.366666667,0.82,14.1358,141,15.8263,1011.98,4.561111111
2006-02-20 01:00:00.000 +0100,3.461111111,0.86,10.4167,195,14.8764,1011.44,5.733333333
2006-02-20 02:00:00.000 +0100,0.505555556,0.88,11.0768,151,14.9086,1011.99,3.383333333
2006-02-20 03:00:00.000 +0100,0.388888889,0.85,11.2056,171,14.9086,1011.67,3.311111111
2006-02-20 04:00:00.000 +0100,0.072222222,0.88,10.2396,170,14.0875,1011.79,2.866666667
2006-02-20 05:00:00.000 +0100,-1.033333333,0.84,12.5419,142,9.982,1011.92,2.361111111
2006-02-20 06:00:00.000 +0100,-0.472222222,0.88,12.558,142,9.982,1011.71,2.827777778
2006-02-20 07:00:00.000 +0100,-0.877777778,0.89,15.1179,141,8.4203,1011.64,2.872222222
2006-02-20 08:00:00.000 +0100,0.272222222,0.88,15.778,150,9.982,1011.57,3.888888889
2006-02-20 09:00:00.000 +0100,2.983333333,0.79,15.8263,150,9.982,1011.84,6.083333333
2006-02-20 10:00:00.000 +0100,5.966666667,0.71,20.1572,159,10.3523,1011.66,8.883333333
2006-02-20 11:00:00.000 +0100,12.24444444,0.61,25.0677,160,9.982,1011.26,12.24444444
2006-02-20 12:00:00.000 +0100,12.87222222,0.63,23.4255,169,9.982,1010.96,12.87222222
2006-02-20 13:00:00.000 +0100,13.83333333,0.58,17.7583,163,10.3523,1010.51,13.83333333
2006-02-20 14:00:00.000 +0100,13.98333333,0.63,17.5007,187,10.0464,1010.06,13.98333333
2006-02-20 15:00:00.000 +0100,14.04444444,0.63,15.9068,178,10.0464,1010.13,14.04444444
2006-02-20 16:00:00.000 +0100,14.08333333,0.63,15.5365,168,10.4006,1009.93,14.08333333
2006-02-20 17:00:00.000 +0100,12.19444444,0.72,14.329,149,9.982,1009.95,12.19444444
2006-02-20 18:00:00.000 +0100,7.983333333,0.83,14.2968,130,9.982,1010.24,9.972222222
2006-02-20 19:00:00.000 +0100,6.594444444,0.82,16.8084,129,9.982,1010.08,9.094444444
2006-02-20 20:00:00.000 +0100,5.827777778,0.78,21.8799,140,9.982,1009.57,8.905555556
2006-02-20 21:00:00.000 +0100,5.527777778,0.74,24.9228,150,15.8263,1009.6,8.883333333
2006-02-20 22:00:00.000 +0100,5.272222222,0.77,19.3522,170,14.9569,1010.34,8.266666667
2006-02-20 23:00:00.000 +0100,5.261111111,0.83,10.9641,193,15.8263,1010.76,7.316666667
2006-02-21 00:00:00.000 +0100,4.25,0.89,6.6493,186,15.7297,1011.13,5.622222222
2006-02-21 01:00:00.000 +0100,5.527777778,0.94,1.5778,346,6.4722,1014.15,5.527777778
2006-02-21 02:00:00.000 +0100,4.372222222,0.83,10.7387,172,15.6492,1011.5,6.544444444
2006-02-21 03:00:00.000 +0100,3.988888889,0.86,9.2253,170,9.6761,0,5.961111111
2006-02-21 04:00:00.000 +0100,1.855555556,0.9,10.3362,173,14.6027,1012.21,4.377777778
2006-02-21 05:00:00.000 +0100,1.85,0.92,7.7763,151,9.5634,0,3.838888889
2006-02-21 06:00:00.000 +0100,1.927777778,0.89,7.8729,164,10.8031,1012.88,3.927777778
2006-02-21 07:00:00.000 +0100,2.077777778,0.9,7.6636,121,9.6278,1013.27,4.005555556
2006-02-21 08:00:00.000 +0100,2.038888889,0.87,12.5258,141,9.6117,1013.77,4.883333333
2006-02-21 09:00:00.000 +0100,4.05,0.87,9.2575,170,9.6761,1014.1,6.016666667
2006-02-21 10:00:00.000 +0100,6.35,0.87,5.5545,159,9.7566,1014.59,7.15
2006-02-21 11:00:00.000 +0100,8.527777778,0.83,5.1681,179,9.982,1014.7,8.955555556
2006-02-21 12:00:00.000 +0100,7.744444444,0.82,8.9033,160,11.2056,1014.55,9.072222222
2006-02-21 13:00:00.000 +0100,10.13888889,0.81,11.7369,147,11.0285,1014.12,10.13888889
2006-02-21 14:00:00.000 +0100,11.25,0.76,15.1984,148,11.2056,1013.76,11.25
2006-02-21 15:00:00.000 +0100,10.18333333,0.84,15.1823,148,11.2056,1013.4,10.18333333
2006-02-21 16:00:00.000 +0100,10.08333333,0.82,9.4024,145,11.0285,1013.29,10.08333333
2006-02-21 17:00:00.000 +0100,7.472222222,0.88,9.5795,119,11.2056,1013.98,8.955555556
2006-02-21 18:00:00.000 +0100,5.488888889,0.96,12.5258,98,11.1251,1013.68,7.727777778
2006-02-21 19:00:00.000 +0100,5.655555556,0.96,11.8657,117,6.1663,1013.49,7.777777778
2006-02-21 20:00:00.000 +0100,6.205555556,1,3.059,55,0.4508,1013.53,6.205555556
2006-02-21 21:00:00.000 +0100,5.25,0.96,7.406,82,0.2093,1013.72,6.666666667
2006-02-21 22:00:00.000 +0100,6.705555556,0.96,2.6887,347,0.2898,1013.77,6.705555556
2006-02-21 23:00:00.000 +0100,3.905555556,1,10.3201,344,1.8837,1013.86,6.083333333
2006-02-22 00:00:00.000 +0100,3.822222222,0.93,10.5938,20,5.8443,1014.25,6.061111111
2006-02-22 01:00:00.000 +0100,-0.533333333,0.85,10.1591,264,12.9605,1020.24,2.344444444
2006-02-22 02:00:00.000 +0100,3.688888889,0.96,6.1341,329,5.8443,1015.06,4.994444444
2006-02-22 03:00:00.000 +0100,3.7,0.96,6.0375,270,7.6958,1014.97,4.972222222
2006-02-22 04:00:00.000 +0100,3.266666667,0.99,5.8443,344,9.016,1015.46,4.544444444
2006-02-22 05:00:00.000 +0100,3.15,0.93,8.0983,290,10.7709,1015.92,5.022222222
2006-02-22 06:00:00.000 +0100,2.794444444,0.93,9.2253,299,10.7709,1015.85,4.95
2006-02-22 07:00:00.000 +0100,4.083333333,0.99,4.0089,280,9.6439,1016.56,4.083333333
2006-02-22 08:00:00.000 +0100,3.977777778,0.99,5.1198,283,1.8998,1017.52,4.927777778
2006-02-22 09:00:00.000 +0100,3.9,0.93,9.6922,309,2.576,1017.65,5.972222222
2006-02-22 10:00:00.000 +0100,4.961111111,0.88,10.7065,294,4.8783,1018.02,7.027777778
2006-02-22 11:00:00.000 +0100,5.144444444,0.83,14.1358,318,6.0214,1018.16,7.644444444
2006-02-22 12:00:00.000 +0100,5.338888889,0.76,12.6707,318,7.9695,1018.26,7.622222222
2006-02-22 13:00:00.000 +0100,5.733333333,0.72,10.9802,310,7.8729,1018.19,7.711111111
2006-02-22 14:00:00.000 +0100,5.344444444,0.71,12.9605,281,8.1305,1018.25,7.666666667
2006-02-22 15:00:00.000 +0100,4.777777778,0.71,12.8156,291,11.2056,1018.63,7.177777778
2006-02-22 16:00:00.000 +0100,3.605555556,0.76,13.2986,310,10.4972,1018.75,6.283333333
2006-02-22 17:00:00.000 +0100,3.955555556,0.76,9.821,309,11.2056,1018.74,6.038888889
2006-02-22 18:00:00.000 +0100,2.6,0.82,9.821,299,11.1251,1019.04,4.905555556
2006-02-22 19:00:00.000 +0100,0.7,0.82,14.5222,302,9.5473,1019.53,4.072222222
2006-02-22 20:00:00.000 +0100,-0.844444444,0.82,14.2324,299,9.9015,1020.04,2.777777778
2006-02-22 21:00:00.000 +0100,-0.255555556,0.85,11.0929,290,14.812,1020.72,2.755555556
2006-02-22 22:00:00.000 +0100,-0.455555556,0.88,6.6171,286,14.0875,1020.97,1.544444444
2006-02-22 23:00:00.000 +0100,-2.783333333,0.85,11.0446,272,14.812,1021.21,0.644444444
2006-02-23 00:00:00.000 +0100,-1.494444444,0.85,6.601,264,14.812,1021.32,0.644444444
2006-02-23 01:00:00.000 +0100,-3.288888889,0.9,17.5168,28,6.7781,1019.01,1.244444444
2006-02-23 02:00:00.000 +0100,-2.255555556,0.85,11.0768,279,14.7315,1021.07,1.088888889
2006-02-23 03:00:00.000 +0100,-1.555555556,0.85,6.5044,271,14.7315,1020.94,0.555555556
2006-02-23 04:00:00.000 +0100,-2.105555556,0.86,6.1824,320,11.5276,1021.06,-0.022222222
2006-02-23 05:00:00.000 +0100,-0.044444444,0.86,4.5563,245,7.9051,1020.94,-0.044444444
2006-02-23 06:00:00.000 +0100,-0.072222222,0.86,4.669,272,6.9391,1021.13,-0.072222222
2006-02-23 07:00:00.000 +0100,-0.1,0.87,4.4114,257,7.0035,1021.17,-0.1
2006-02-23 08:00:00.000 +0100,0.027777778,0.86,4.3148,308,7.9051,1021.82,0.027777778
2006-02-23 09:00:00.000 +0100,2.2,0.79,4.347,349,9.8532,1021.83,2.2
2006-02-23 10:00:00.000 +0100,0.816666667,0.8,7.6797,2,10.948,1021.35,2.933333333
2006-02-23 11:00:00.000 +0100,1.983333333,0.81,7.6958,4,11.27,1021.53,3.938888889
2006-02-23 12:00:00.000 +0100,4.005555556,0.81,2.7692,324,11.27,1021.43,4.005555556
2006-02-23 13:00:00.000 +0100,2.927777778,0.78,6.2468,357,11.0768,1021.07,4.366666667
2006-02-23 14:00:00.000 +0100,2.983333333,0.81,5.1681,33,11.27,1021.2,4.072222222
2006-02-23 15:00:00.000 +0100,1.305555556,0.81,10.9319,41,11.27,1021,4.027777778
2006-02-23 16:00:00.000 +0100,0.05,0.86,13.2342,24,6.7781,1020.53,3.361111111
2006-02-23 17:00:00.000 +0100,-0.872222222,0.88,15.7458,41,5.0393,1020.21,2.955555556
2006-02-23 18:00:00.000 +0100,-0.738888889,0.89,14.1036,33,4.991,1020.53,2.844444444
2006-02-23 19:00:00.000 +0100,-1.616666667,0.89,19.1429,31,7.8729,1020.13,2.766666667
2006-02-23 20:00:00.000 +0100,-1.738888889,0.85,15.8263,32,6.0697,1020.43,2.266666667
2006-02-23 21:00:00.000 +0100,-2.755555556,0.91,14.4256,23,6.0697,1020.35,1.25
2006-02-23 22:00:00.000 +0100,-3.177777778,0.92,16.8567,22,6.2951,1020.13,1.25
2006-02-23 23:00:00.000 +0100,-3.411111111,0.92,17.2431,31,6.118,1019.4,1.105555556
2006-02-24 00:00:00.000 +0100,-3.944444444,0.92,20.8656,30,6.118,1018.8,1.105555556
2006-02-24 01:00:00.000 +0100,0.316666667,0.92,7.889,357,8.1144,1014.36,2.561111111
2006-02-24 02:00:00.000 +0100,-4.466666667,0.89,25.3092,30,6.1985,1017.7,1.133333333
2006-02-24 03:00:00.000 +0100,-2.972222222,0.88,14.9891,40,6.2951,1017.17,1.155555556
2006-02-24 04:00:00.000 +0100,-3.588888889,0.86,23.989,39,6.4883,1016.86,1.694444444
2006-02-24 05:00:00.000 +0100,-2.944444444,0.79,23.9085,31,7.2128,1016.46,2.194444444
2006-02-24 06:00:00.000 +0100,-4.272222222,0.85,23.8924,31,8.1305,1015.97,1.155555556
2006-02-24 07:00:00.000 +0100,-2.766666667,0.81,22.5078,39,10.6743,1015.88,2.205555556
2006-02-24 08:00:00.000 +0100,-2.688888889,0.84,22.0892,32,11.2056,1015.8,2.222222222
2006-02-24 09:00:00.000 +0100,-2.644444444,0.84,22.218,40,11.2056,1015.48,2.266666667
2006-02-24 10:00:00.000 +0100,-1.677777778,0.89,20.6885,31,10.6743,1015.66,2.883333333
2006-02-24 11:00:00.000 +0100,-1.9,0.88,22.1053,33,11.2056,1015.47,2.85
2006-02-24 12:00:00.000 +0100,-0.022222222,0.88,17.8227,42,11.2056,1015.35,3.894444444
2006-02-24 13:00:00.000 +0100,0.972222222,0.87,19.9801,32,11.0285,1014.75,4.911111111
2006-02-24 14:00:00.000 +0100,0.983333333,0.85,20.6724,32,11.2056,1014.07,4.983333333
2006-02-24 15:00:00.000 +0100,1.355555556,0.92,17.9032,32,11.27,1013.68,5.005555556
2006-02-24 16:00:00.000 +0100,2.8,0.87,15.617,41,11.0768,1013.31,5.916666667
2006-02-24 17:00:00.000 +0100,2.761111111,0.86,16.4381,50,11.27,1012.98,5.972222222
2006-02-24 18:00:00.000 +0100,1.738888889,0.92,14.8281,50,11.27,1013.16,4.955555556
2006-02-24 19:00:00.000 +0100,1.788888889,0.93,14.4739,41,11.0768,1013.17,4.955555556
2006-02-24 20:00:00.000 +0100,0.372222222,0.92,14.6027,31,11.27,1012.99,3.816666667
2006-02-24 21:00:00.000 +0100,0.394444444,0.92,14.4739,31,12.0428,1013.1,3.816666667
2006-02-24 22:00:00.000 +0100,0.244444444,0.92,12.8961,42,11.1895,1013.43,3.466666667
2006-02-24 23:00:00.000 +0100,1.266666667,0.92,7.4704,51,10.0464,1013.54,3.261111111
2006-02-25 00:00:00.000 +0100,-0.944444444,0.91,18.7887,53,10.0464,1013.55,3.261111111
2006-02-25 01:00:00.000 +0100,1.066666667,0.96,4.0894,36,3.4776,1011.39,1.066666667
2006-02-25 02:00:00.000 +0100,0.161111111,0.92,6.8586,26,8.1949,1013.22,2.15
2006-02-25 03:00:00.000 +0100,0.211111111,0.92,6.7137,18,6.1985,1012.77,2.15
2006-02-25 04:00:00.000 +0100,-0.577777778,0.92,9.9176,22,6.2307,1012.63,2.261111111
2006-02-25 05:00:00.000 +0100,-1.605555556,0.95,11.1412,23,6.1985,1012.56,1.644444444
2006-02-25 06:00:00.000 +0100,0.722222222,0.91,5.3452,25,5.1359,1012.36,2.15
2006-02-25 07:00:00.000 +0100,0.366666667,0.92,6.1019,338,6.3595,1012.65,2.094444444
